name,uid,vagga_number,number_in_vagga,volpage
Pavāraṇā,zh-mu-bu-pm-pc34,,,
Dutiyapavāraṇā,zh-mu-bu-pm-pc35,,,
Gaṇabhojana,zh-mu-bu-pm-pc36,,,
Vikālabhojana,zh-mu-bu-pm-pc37,,,
Sannidhikāraka,zh-mu-bu-pm-pc38,,,
Dantapona,zh-mu-bu-pm-pc39,,,
Paṇītabhojana,zh-mu-bu-pm-pc40,,,
Sappāṇaka,zh-mu-bu-pm-pc41,,,
Sabhojana,zh-mu-bu-pm-pc42,,,
Rahopaṭicchanna,zh-mu-bu-pm-pc43,,,
Acelaka,zh-mu-bu-pm-pc44,,,
Uyyuttasenā,zh-mu-bu-pm-pc45,,,
Senāvāsa,zh-mu-bu-pm-pc46,,,
Uyyodhika,zh-mu-bu-pm-pc47,,,
Pahāra,zh-mu-bu-pm-pc48,,,
Talasattika,zh-mu-bu-pm-pc49,,,
Duṭṭhulla,zh-mu-bu-pm-pc50,,,
Uyyojana,zh-mu-bu-pm-pc51,,,
Jotika,zh-mu-bu-pm-pc52,,,
Kammapaṭibāhana,zh-mu-bu-pm-pc53,,,
Anupasampannasahaseyya,zh-mu-bu-pm-pc54,,,
Antarāyika,zh-mu-bu-pm-pc55,,,
Ukkhittasambhoga,zh-mu-bu-pm-pc56,,,
Samaṇuddesaantarāyika,zh-mu-bu-pm-pc57,,,
Ratana,zh-mu-bu-pm-pc58,,,
Dubbaṇṇakaraṇa,zh-mu-bu-pm-pc59,,,
Nahāna,zh-mu-bu-pm-pc60,,,
Sañcicca,zh-mu-bu-pm-pc61,,,
Sañcicca,zh-mu-bu-pm-pc62,,,
Aṅgulipatodaka,zh-mu-bu-pm-pc63,,,
Hasadhamma,zh-mu-bu-pm-pc64,,,
Mātugāmasahaseyya,zh-mu-bu-pm-pc65,,,
Bhiṃsāpana,zh-mu-bu-pm-pc66,,,
Cīvaraapanidhāna,zh-mu-bu-pm-pc67,,,
Vikappana,zh-mu-bu-pm-pc68,,,
Amūlaka,zh-mu-bu-pm-pc69,,,
Saṃvidhāna,zh-mu-bu-pm-pc70,,,
Theyyasattha,zh-mu-bu-pm-pc71,,,
Ūnavīsativassa,zh-mu-bu-pm-pc72,,,
Pathavīkhaṇana,zh-mu-bu-pm-pc73,,,
Catumāsappaccayapavāraṇā,zh-mu-bu-pm-pc74,,,
Sahadhammika,zh-mu-bu-pm-pc75,,,
Upassuti,zh-mu-bu-pm-pc76,,,
Chandaṃadatvāgamana,zh-mu-bu-pm-pc77,,,
Anādariya,zh-mu-bu-pm-pc78,,,
Surāpāna,zh-mu-bu-pm-pc79,,,
Vikālagāmappavisana,zh-mu-bu-pm-pc80,,,
Cāritta,zh-mu-bu-pm-pc81,,,
Antepura,zh-mu-bu-pm-pc82,,,
Mohana,zh-mu-bu-pm-pc83,,,
Sūcighara,zh-mu-bu-pm-pc84,,,
Mañcapīṭha,zh-mu-bu-pm-pc85,,,
Tūlonaddha,zh-mu-bu-pm-pc86,,,
Vassikasāṭikā,zh-mu-bu-pm-pc87,,,
Kaṇḍuppaṭicchādi,zh-mu-bu-pm-pc88,,,
Nisīdana,zh-mu-bu-pm-pc89,,,
Sugatacīvara,zh-mu-bu-pm-pc90,,,
Paṭhamapāṭidesanīya,zh-mu-bu-pm-pd1,,,
Dutiyapāṭidesanīya,zh-mu-bu-pm-pd2,,,
Tatiyapāṭidesanīya,zh-mu-bu-pm-pd3,,,
Catutthapāṭidesanīya,zh-mu-bu-pm-pd4,,,
Nātyutkṛṣtaṁ nivāsayiṣyāma,zh-mu-bu-pm-sk1,,,
Nātyavakṛṣṭaṁ nivāsayiṣyāma,zh-mu-bu-pm-sk2,,,
Na vikīrṇaṁ nivāsayiṣyāma,zh-mu-bu-pm-sk3,,,
Na nāgaśīrṣakaṁ,zh-mu-bu-pm-sk4,,,
Na tālapatraṁ,zh-mu-bu-pm-sk5,,,
Na hastiśuṇḍaṁ,zh-mu-bu-pm-sk6,,,
Na kulmāsapiṇḍakaṁ,zh-mu-bu-pm-sk7,,,
Na kalāpakaṁ,zh-mu-bu-pm-sk8,,,
Na dundumaṃ,zh-mu-bu-pm-sk9,,,
Na milimaṃ,zh-mu-bu-pm-sk10,,,
Na cūrṇasūtraṃ,zh-mu-bu-pm-sk11,,,
Parimaṇḍala,zh-mu-bu-pm-sk12,,,
Nātyutkṛṣṭaṃ prāvariṣyāma,zh-mu-bu-pm-sk13,,,
Nātyavakṛṣṭaṁ prāvariṣyāma,zh-mu-bu-pm-sk14,,,
Na vikīrṇaṁ prāvariṣyāma,zh-mu-bu-pm-sk15,,,
Dutiyaparimaṇḍala,zh-mu-bu-pm-sk16,,,
Suppaṭicchanna,zh-mu-bu-pm-sk17,,,
Dutiyasuppaṭicchanna,zh-mu-bu-pm-sk18,,,
Susaṃvuta,zh-mu-bu-pm-sk19,,,
Dutiyasusaṃvuta,zh-mu-bu-pm-sk20,,,
Okkhittacakkhu,zh-mu-bu-pm-sk21,,,
Dutiyaokkhittacakkhu,zh-mu-bu-pm-sk22,,,
Enter not smelling,zh-mu-bu-pm-sk23,,,
Sit not smelling,zh-mu-bu-pm-sk24,,,
Not enter proudly,zh-mu-bu-pm-sk25,,,
Not sit proudly,zh-mu-bu-pm-sk26,,,
Appasadda,zh-mu-bu-pm-sk27,,,
Dutiyaappasadda,zh-mu-bu-pm-sk28,,,
Ukkuṭika,zh-mu-bu-pm-sk29,,,
Notkuṭukā niṣatsyāma,zh-mu-bu-pm-sk30,,,
Oguṇṭhita,zh-mu-bu-pm-sk31,,,
Dutiyaoguṇṭhita,zh-mu-bu-pm-sk32,,,
Na veṣṭitaśiraso pravekṣyāma,zh-mu-bu-pm-sk33,,,
Na veṣṭitaśiraso niṣatsyāma,zh-mu-bu-pm-sk34,,,
Khambhakata,zh-mu-bu-pm-sk35,,,
Dutiyakhambhakata,zh-mu-bu-pm-sk36,,,
Nātyastikākṛtā pravekṣyāma,zh-mu-bu-pm-sk37,,,
Nātyastikākṛtā niṣatsyāma,zh-mu-bu-pm-sk38,,,
Na vinyastikākṛta pravekṣyāma,zh-mu-bu-pm-sk39,,,
Na vinyastikākṛta niṣatsyāma,zh-mu-bu-pm-sk40,,,
Ukkhittaka,zh-mu-bu-pm-sk41,,,
Dutiyaukkhittaka,zh-mu-bu-pm-sk42,,,
Na paryastikākṛta pravekṣyāma,zh-mu-bu-pm-sk43,,,
Pallatthika,zh-mu-bu-pm-sk44,,,
Na vikṣiptikākṛtā pravekṣyāma,zh-mu-bu-pm-sk45,,,
Na vikṣiptikākṛtā niṣatsyāma,zh-mu-bu-pm-sk46,,,
Bāhuppacālaka,zh-mu-bu-pm-sk47,,,
Dutiyabāhuppacālaka,zh-mu-bu-pm-sk48,,,
Na cāṃsapracālakā pravekṣyāma,zh-mu-bu-pm-sk49,,,
Na cāṃsapracālakā niṣatsyāma,zh-mu-bu-pm-sk50,,,
Sīsappacālaka,zh-mu-bu-pm-sk51,,,
Dutiyasīsappacālaka,zh-mu-bu-pm-sk52,,,
Kāyappacālaka,zh-mu-bu-pm-sk53,,,
Dutiyakāyappacālaka,zh-mu-bu-pm-sk54,,,
Na hastasaṃlagnikaya pravekṣyāma,zh-mu-bu-pm-sk55,,,
Na hastasaṃlagnikaya niṣatsyāma,zh-mu-bu-pm-sk56,,,
Na viḍaṅgikaya pravekṣyāma,zh-mu-bu-pm-sk57,,,
Na viḍaṅgikaya niṣatsyāma,zh-mu-bu-pm-sk58,,,
Na pāde pādam pravekṣyāma,zh-mu-bu-pm-sk59,,,
Na pāde pādam niṣatsyāma,zh-mu-bu-pm-sk60,,,
Na pāṇau hanum niṣatsyāma,zh-mu-bu-pm-sk61,,,
Sakkaccapaṭiggahaṇa,zh-mu-bu-pm-sk62,,,
Satkṛtya sūpaṃ pratigṛhīṣyāma,zh-mu-bu-pm-sk63,,,
Samatittika,zh-mu-bu-pm-sk64,,,
Samasūpaka,zh-mu-bu-pm-sk65,,,
Thūpakata,zh-mu-bu-pm-sk66,,,
Avagaṇḍakāraka,zh-mu-bu-pm-sk67,,,
Nātimahanta,zh-mu-bu-pm-sk68,,,
Parimaṇḍala,zh-mu-bu-pm-sk69,,,
Anāhaṭa,zh-mu-bu-pm-sk70,,,
Sakabaḷa,zh-mu-bu-pm-sk71,,,
Kabaḷāvacchedaka,zh-mu-bu-pm-sk72,,,
Capucapukāraka,zh-mu-bu-pm-sk73,,,
Na gulugulu,zh-mu-bu-pm-sk74,,,
Na gṛṣmakāraka,zh-mu-bu-pm-sk75,,,
Jivhānicchāraka,zh-mu-bu-pm-sk76,,,
Nojjighrantaḥ,zh-mu-bu-pm-sk77,,,
Hatthanillehaka,zh-mu-bu-pm-sk78,,,
Pattanillehaka,zh-mu-bu-pm-sk79,,,
Sitthāvakāraka,zh-mu-bu-pm-sk80,,,
Hatthaniddhunaka,zh-mu-bu-pm-sk81,,,
Sāmisa,zh-mu-bu-pm-sk82,,,
Odanappaṭicchādana,zh-mu-bu-pm-sk83,,,
Sūpodanaviññatti,zh-mu-bu-pm-sk84,,,
Ujjhānasaññī,zh-mu-bu-pm-sk85,,,
Pattasaññī,zh-mu-bu-pm-sk86,,,
Sapadāna,zh-mu-bu-pm-sk87,,,
Sasitthaka,zh-mu-bu-pm-sk88,,,
Na aśvārūḍhāya,zh-mu-bu-pm-sk89,,,
Pacchatogamana,zh-mu-bu-pm-sk90,,,
Uppathenagamana,zh-mu-bu-pm-sk91,,,
Nīcāsana,zh-mu-bu-pm-sk92,,,
Ṭhita,zh-mu-bu-pm-sk93,,,
Sayana,zh-mu-bu-pm-sk94,,,
Oguṇṭhita,zh-mu-bu-pm-sk95,,,
Veṭhita,zh-mu-bu-pm-sk96,,,
Na kaṃbhākṛtasya,zh-mu-bu-pm-sk97,,,
Na vinyastikākṛtasya,zh-mu-bu-pm-sk98,,,
Nātyastikākṛtasya,zh-mu-bu-pm-sk99,,,
Nokkhittakāyassa,zh-mu-bu-pm-sk100,,,
Pallatthika,zh-mu-bu-pm-sk101,,,
Na vikṣiptikākṛtasya,zh-mu-bu-pm-sk102,,,
Upāhanāruḷha,zh-mu-bu-pm-sk103,,,
Pāduka,zh-mu-bu-pm-sk104,,,
Daṇḍapāṇi,zh-mu-bu-pm-sk105,,,
Chattapāṇi,zh-mu-bu-pm-sk106,,,
Satthapāṇi,zh-mu-bu-pm-sk107,,,
Na khaḍgapāṇa,zh-mu-bu-pm-sk108,,,
Āvudhapāṇi,zh-mu-bu-pm-sk109,,,
Hariteuccāra,zh-mu-bu-pm-sk110,,,
Udakeuccāra,zh-mu-bu-pm-sk111,,,
Ṭhitouccāra,zh-mu-bu-pm-sk112,,,
Na sādhikapauruṣa ,zh-mu-bu-pm-sk113,,,
Paṭhamaaniyata,zh-mu-bu-pm-an1,,,
Dutiyaaniyata,zh-mu-bu-pm-an2,,,
Methunadhamma,bo-mu-bu-vb-pj1,,,
Dinnādāna,bo-mu-bu-vb-pj2,,,
Manussaviggaha,bo-mu-bu-vb-pj3,,,
Uttarimanussadhamma,bo-mu-bu-vb-pj4,,,
Sukkavisaṭṭhi,bo-mu-bu-vb-ss1,,,
Kāyasaṁsagga,bo-mu-bu-vb-ss2,,,
Duṭṭhullavācā,bo-mu-bu-vb-ss3,,,
Attakāmpāricariya,bo-mu-bu-vb-ss4,,,
Sañcaritta,bo-mu-bu-vb-ss5,,,
Kuṭikāra,bo-mu-bu-vb-ss6,,,
Vihārakāra,bo-mu-bu-vb-ss7,,,
Duṭṭhadosa,bo-mu-bu-vb-ss8,,,
Aññabhāgiya,bo-mu-bu-vb-ss9,,,
Saṅghabheda,bo-mu-bu-vb-ss10,,,
Bhedānuvattaka,bo-mu-bu-vb-ss11,,,
Kuladūsaka,bo-mu-bu-vb-ss12,,,
Dubbaca,bo-mu-bu-vb-ss13,,,
Sammukhāvinaya,bo-mu-bu-vb-as1,,,
Sativinaya,bo-mu-bu-vb-as2,,,
Amūḷhavinaya,bo-mu-bu-vb-as3,,,
Yebhuyyasikā,bo-mu-bu-vb-as4,,,
Tassapāpiyasikā,bo-mu-bu-vb-as5,,,
Tiṇavatthāraka,bo-mu-bu-vb-as6,,,
Paṭiññātakaraṇa,bo-mu-bu-vb-as7,,,
Kathina,bo-mu-bu-vb-np1,,,
Udosita,bo-mu-bu-vb-np2,,,
Akālacīvara,bo-mu-bu-vb-np3,,,
Cīvarapaṭiggahana,bo-mu-bu-vb-np4,,,
Purāṇacīvara,bo-mu-bu-vb-np5,,,
Aññātakaviññatti,bo-mu-bu-vb-np6,,,
Tatuttari,bo-mu-bu-vb-np7,,,
Upakkhata,bo-mu-bu-vb-np8,,,
Dutiyaupakkhata,bo-mu-bu-vb-np9,,,
Rāja,bo-mu-bu-vb-np10,,,
Kosiya,bo-mu-bu-vb-np11,,,
Suddhakāla,bo-mu-bu-vb-np12,,,
Dvebhāga,bo-mu-bu-vb-np13,,,
Chabbassa,bo-mu-bu-vb-np14,,,
Nisīdanasanthata,bo-mu-bu-vb-np15,,,
Eḷakaloma,bo-mu-bu-vb-np16,,,
Eḷakalomadhovāpana,bo-mu-bu-vb-np17,,,
Rūpiya,bo-mu-bu-vb-np18,,,
Rūpiyasaṁvohāra,bo-mu-bu-vb-np19,,,
Kayavikkaya,bo-mu-bu-vb-np20,,,
Patta,bo-mu-bu-vb-np21,,,
Ūnapañcabandhana,bo-mu-bu-vb-np22,,,
Suttaviññatti,bo-mu-bu-vb-np23,,,
Mahāpesakāra,bo-mu-bu-vb-np24,,,
Cīvaraacchindana,bo-mu-bu-vb-np25,,,
Accekacīvara,bo-mu-bu-vb-np26,,,
Sāsaṅka,bo-mu-bu-vb-np27,,,
Vassikasāṭika,bo-mu-bu-vb-np28,,,
Pariṇata,bo-mu-bu-vb-np29,,,
Bhesajja,bo-mu-bu-vb-np30,,,
Musāvāda,bo-mu-bu-vb-pc1,,,
Omasavāda,bo-mu-bu-vb-pc2,,,
Pesuñña,bo-mu-bu-vb-pc3,,,
Ukkoṭana,bo-mu-bu-vb-pc4,,,
Dhammadesanā,bo-mu-bu-vb-pc5,,,
Padasodhamma,bo-mu-bu-vb-pc6,,,
Bhūtārocana,bo-mu-bu-vb-pc7,,,
Duṭṭhullārocana,bo-mu-bu-vb-pc8,,,
Dubbala,bo-mu-bu-vb-pc9,,,
Vilekhana,bo-mu-bu-vb-pc10,,,
Bhūtagāma,bo-mu-bu-vb-pc11,,,
Ujjhāpanaka,bo-mu-bu-vb-pc12,,,
Aññavādaka,bo-mu-bu-vb-pc13,,,
Mañcasanthārana,bo-mu-bu-vb-pc14,,,
Seyyasanthārana,bo-mu-bu-vb-pc15,,,
Nikkaḍḍhana,bo-mu-bu-vb-pc16,,,
Anupakhajja,bo-mu-bu-vb-pc17,,,
Vehāsakuṭi,bo-mu-bu-vb-pc18,,,
Sappāṇaka,bo-mu-bu-vb-pc19,,,
Mahallakavihāra,bo-mu-bu-vb-pc20,,,
Ovāda,bo-mu-bu-vb-pc21,,,
Atthaṅgata,bo-mu-bu-vb-pc22,,,
Āmisa,bo-mu-bu-vb-pc23,,,
Cīvaradāna,bo-mu-bu-vb-pc24,,,
Cīvarasibbana,bo-mu-bu-vb-pc25,,,
Saṃvidhāna,bo-mu-bu-vb-pc26,,,
Nāvābhiruhana,bo-mu-bu-vb-pc27,,,
Rahonisajja,bo-mu-bu-vb-pc28,,,
Rahasi sthānaṁ,bo-mu-bu-vb-pc29,,,
Paripācita,bo-mu-bu-vb-pc30,,,
Paramparabhojana,bo-mu-bu-vb-pc31,,,
Āvasathapiṇḍa,bo-mu-bu-vb-pc32,,,
Dvittipattapūrapaṭiggahaṇa,bo-mu-bu-vb-pc33,,,
Pavāraṇā,bo-mu-bu-vb-pc34,,,
Dutiyapavāraṇā,bo-mu-bu-vb-pc35,,,
Gaṇabhojana,bo-mu-bu-vb-pc36,,,
Vikālabhojana,bo-mu-bu-vb-pc37,,,
Sannidhikāraka,bo-mu-bu-vb-pc38,,,
Dantapona,bo-mu-bu-vb-pc39,,,
Paṇītabhojana,bo-mu-bu-vb-pc40,,,
Sappāṇaka,bo-mu-bu-vb-pc41,,,
Sabhojana,bo-mu-bu-vb-pc42,,,
Sabhojanakulasthānaṁ,bo-mu-bu-vb-pc43,,,
Acelaka,bo-mu-bu-vb-pc44,,,
Uyyuttasenā,bo-mu-bu-vb-pc45,,,
Senāvāsa,bo-mu-bu-vb-pc46,,,
Uyyodhika,bo-mu-bu-vb-pc47,,,
Pahāra,bo-mu-bu-vb-pc48,,,
Talasattika,bo-mu-bu-vb-pc49,,,
Duṭṭhulla,bo-mu-bu-vb-pc50,,,
Uyyojana,bo-mu-bu-vb-pc51,,,
Jotika,bo-mu-bu-vb-pc52,,,
Kammapaṭibāhana,bo-mu-bu-vb-pc53,,,
Anupasampannasahaseyya,bo-mu-bu-vb-pc54,,,
Antarāyika,bo-mu-bu-vb-pc55,,,
Ukkhittasambhoga,bo-mu-bu-vb-pc56,,,
Samaṇuddesaantarāyika,bo-mu-bu-vb-pc57,,,
Dubbaṇṇakaraṇa,bo-mu-bu-vb-pc58,,,
Ratana,bo-mu-bu-vb-pc59,,,
Nahāna,bo-mu-bu-vb-pc60,,,
Sañcicca,bo-mu-bu-vb-pc61,,,
Sañcicca,bo-mu-bu-vb-pc62,,,
Aṅgulipatodaka,bo-mu-bu-vb-pc63,,,
Hasadhamma,bo-mu-bu-vb-pc64,,,
Mātugāmasahaseyya,bo-mu-bu-vb-pc65,,,
Bhiṃsāpana,bo-mu-bu-vb-pc66,,,
Cīvaraapanidhāna,bo-mu-bu-vb-pc67,,,
Vikappana,bo-mu-bu-vb-pc68,,,
Amūlaka,bo-mu-bu-vb-pc69,,,
Saṃvidhāna,bo-mu-bu-vb-pc70,,,
Theyyasattha,bo-mu-bu-vb-pc71,,,
Ūnavīsativassa,bo-mu-bu-vb-pc72,,,
Pathavīkhaṇana,bo-mu-bu-vb-pc73,,,
Catumāsappaccayapavāraṇā,bo-mu-bu-vb-pc74,,,
Sahadhammika,bo-mu-bu-vb-pc75,,,
Upassuti,bo-mu-bu-vb-pc76,,,
Chandaṃadatvāgamana,bo-mu-bu-vb-pc77,,,
Anādariya,bo-mu-bu-vb-pc78,,,
Surāpāna,bo-mu-bu-vb-pc79,,,
Vikālagāmappavisana,bo-mu-bu-vb-pc80,,,
Cāritta,bo-mu-bu-vb-pc81,,,
Antepura,bo-mu-bu-vb-pc82,,,
Mohana,bo-mu-bu-vb-pc83,,,
Sūcighara,bo-mu-bu-vb-pc84,,,
Mañcapīṭha,bo-mu-bu-vb-pc85,,,
Tūlonaddha,bo-mu-bu-vb-pc86,,,
Nisīdana,bo-mu-bu-vb-pc87,,,
Kaṇḍuppaṭicchādi,bo-mu-bu-vb-pc88,,,
Vassikasāṭikā,bo-mu-bu-vb-pc89,,,
Sugatacīvara,bo-mu-bu-vb-pc90,,,
Paṭhamapāṭidesanīya,bo-mu-bu-vb-pd1,,,
Dutiyapāṭidesanīya,bo-mu-bu-vb-pd2,,,
Tatiyapāṭidesanīya,bo-mu-bu-vb-pd3,,,
Catutthapāṭidesanīya,bo-mu-bu-vb-pd4,,,
Parimaṇḍala,bo-mu-bu-vb-sk1,,,
Nātyutkṛṣtaṁ nivāsayiṣyāma,bo-mu-bu-vb-sk2,,,
Nātyavakṛṣṭaṁ nivāsayiṣyāma,bo-mu-bu-vb-sk3,,,
Na hastiśuṇḍaṁ,bo-mu-bu-vb-sk4,,,
Na tālapatraṁ,bo-mu-bu-vb-sk5,,,
Na kulmāsapiṇḍakaṁ,bo-mu-bu-vb-sk6,,,
Na nāgaśīrṣakaṁ,bo-mu-bu-vb-sk7,,,
Dutiyaparimaṇḍala,bo-mu-bu-vb-sk8,,,
Nātyutkṛṣṭaṃ prāvariṣyāma,bo-mu-bu-vb-sk9,,,
Nātyavakṛṣṭaṁ prāvariṣyāma,bo-mu-bu-vb-sk10,,,
Susaṃvuta,bo-mu-bu-vb-sk11,,,
Suppaṭicchanna,bo-mu-bu-vb-sk12,,,
Appasadda,bo-mu-bu-vb-sk13,,,
Okkhittacakkhu,bo-mu-bu-vb-sk14,,,
Yugamātradarśino,bo-mu-bu-vb-sk15,,,
Oguṇṭhita,bo-mu-bu-vb-sk16,,,
No grimacing,bo-mu-bu-vb-sk17,,,
Not pressing head to shoulders,bo-mu-bu-vb-sk18,,,
Not folding hands on neck,bo-mu-bu-vb-sk19,,,
Not folding hands on arms,bo-mu-bu-vb-sk20,,,
Na vikṣiptikākṛtā pravekṣyāma,bo-mu-bu-vb-sk21,,,
Noṭṭambikayā gamiṣyāma,bo-mu-bu-vb-sk22,,,
Ukkuṭika,bo-mu-bu-vb-sk23,,,
Nolambikayā gamiṣyāma,bo-mu-bu-vb-sk24,,,
Khambhakata,bo-mu-bu-vb-sk25,,,
Kāyappacālaka,bo-mu-bu-vb-sk26,,,
Bāhuppacālaka,bo-mu-bu-vb-sk27,,,
Sīsappacālaka,bo-mu-bu-vb-sk28,,,
Nāṃsotphatikayā gamiṣyāma,bo-mu-bu-vb-sk29,,,
Na hastasaṃlagnikaya pravekṣyāma,bo-mu-bu-vb-sk30,,,
Nānujñātā niṣatsyāma,bo-mu-bu-vb-sk31,,,
Nāprativekṣyāsanaṃ niṣatsyāma ,bo-mu-bu-vb-sk32,,,
Na sarvakāyaṃ samavadhāyā niṣatsyāma,bo-mu-bu-vb-sk33,,,
Na pāde pādam pravekṣyāma,bo-mu-bu-vb-sk34,,,
Na sakthani sakthi niṣatsyāma,bo-mu-bu-vb-sk35,,,
Na gulphe gulpham niṣatsyāma,bo-mu-bu-vb-sk36,,,
Na saṃkṣipya pādau niṣatsyāma,bo-mu-bu-vb-sk37,,,
Na vikṣipya pādau niṣatsyāma,bo-mu-bu-vb-sk38,,,
Na viḍaṅgikaya niṣatsyāma,bo-mu-bu-vb-sk39,,,
Sakkaccapaṭiggahaṇa,bo-mu-bu-vb-sk40,,,
Samatittika,bo-mu-bu-vb-sk41,,,
Samasūpakapaṭiggahaṇa,bo-mu-bu-vb-sk42,,,
Pattasaññīpaṭiggahaṇa,bo-mu-bu-vb-sk43,,,
Na anāgate khādanīyabhojanīye pātram upanāmayiṣyāma,bo-mu-bu-vb-sk44,,,
Sūpapraṭicchādana,bo-mu-bu-vb-sk45,,,
Odanappaṭicchādana,bo-mu-bu-vb-sk46,,,
Nopari khādanīyabhojanīyasya pātraṃ dhārayiṣyāma,bo-mu-bu-vb-sk47,,,
Sakkacca,bo-mu-bu-vb-sk48,,,
Nātikṣuṇaka,bo-mu-bu-vb-sk49,,,
Nātimahanta,bo-mu-bu-vb-sk50,,,
Parimaṇḍala,bo-mu-bu-vb-sk51,,,
Anāhaṭa,bo-mu-bu-vb-sk52,,,
Sakabaḷa,bo-mu-bu-vb-sk53,,,
Surusurukāraka,bo-mu-bu-vb-sk54,,,
Capucapukāraka,bo-mu-bu-vb-sk55,,,
Na thutthukāraka,bo-mu-bu-vb-sk56,,,
Na phuphukkāraka,bo-mu-bu-vb-sk57,,,
Jivhānicchāraka,bo-mu-bu-vb-sk58,,,
Not prefer one grain,bo-mu-bu-vb-sk59,,,
Not prefer one taste,bo-mu-bu-vb-sk60,,,
Avagaṇḍakāraka,bo-mu-bu-vb-sk61,,,
Not lick palate,bo-mu-bu-vb-sk62,,,
Kabaḷāvacchedaka,bo-mu-bu-vb-sk63,,,
Hatthanillehaka,bo-mu-bu-vb-sk64,,,
Pattanillehaka,bo-mu-bu-vb-sk65,,,
Hatthaniddhunaka,bo-mu-bu-vb-sk66,,,
Na pātrasaṃdhūnaka,bo-mu-bu-vb-sk67,,,
Thūpakata,bo-mu-bu-vb-sk68,,,
Ujjhānasaññī,bo-mu-bu-vb-sk69,,,
Sāmisa,bo-mu-bu-vb-sk70,,,
Na sāmiṣeṇodakenāntarikaṃ bhikṣuṃ,bo-mu-bu-vb-sk71,,,
Sasitthaka,bo-mu-bu-vb-sk72,,,
Na pātreṇa vighasa,bo-mu-bu-vb-sk73,,,
Anāstīrṇe pṛthivīpradeśe pātraṃ,bo-mu-bu-vb-sk74,,,
Na tate na prapāte na prāgbhāre pātraṃ sthāpayiṣyāma,bo-mu-bu-vb-sk75,,,
Notthitāḥ pātraṃ nirmādayiṣyāma,bo-mu-bu-vb-sk76,,,
Na taṭe na prapāte na prāgbhāre pātraṃ nirmādayiṣyāma,bo-mu-bu-vb-sk77,,,
Na nadyāḥ pratisrotaḥ pātrodakaṃ grahīṣyāma,bo-mu-bu-vb-sk78,,,
Ṭhita,bo-mu-bu-vb-sk79,,,
Sayana,bo-mu-bu-vb-sk80,,,
Nīcāsana,bo-mu-bu-vb-sk81,,,
Pacchatogamana,bo-mu-bu-vb-sk82,,,
Uppathenagamana,bo-mu-bu-vb-sk83,,,
Oguṇṭhita,bo-mu-bu-vb-sk84,,,
Nokkhittakāyassa,bo-mu-bu-vb-sk85,,,
Nātyastikākṛtasya,bo-mu-bu-vb-sk86,,,
Not teach one with robes around neck.,bo-mu-bu-vb-sk87,,,
Pallatthika,bo-mu-bu-vb-sk88,,,
Not teach one braiding hair,bo-mu-bu-vb-sk89,,,
Na kholaśirase,bo-mu-bu-vb-sk90,,,
Na mauliśirase,bo-mu-bu-vb-sk91,,,
Noṣṇīṣaśirase,bo-mu-bu-vb-sk92,,,
Veṭhita,bo-mu-bu-vb-sk93,,,
Na hastyārūḍhāya,bo-mu-bu-vb-sk94,,,
Na aśvārūḍhāya,bo-mu-bu-vb-sk95,,,
Na śivikānūḍhāya,bo-mu-bu-vb-sk96,,,
Yāna,bo-mu-bu-vb-sk97,,,
Upāhanāruḷha,bo-mu-bu-vb-sk98,,,
Daṇḍapāṇi,bo-mu-bu-vb-sk99,,,
Chattapāṇi,bo-mu-bu-vb-sk100,,,
Āvudhapāṇi,bo-mu-bu-vb-sk101,,,
Satthapāṇi,bo-mu-bu-vb-sk102,,,
Not teach one holding battle-axe,bo-mu-bu-vb-sk103,,,
Na saṁnaddhāya,bo-mu-bu-vb-sk104,,,
Ṭhitouccāra,bo-mu-bu-vb-sk105,,,
Udakeuccāra,bo-mu-bu-vb-sk106,,,
Hariteuccāra,bo-mu-bu-vb-sk107,,,
Na sādhikapauruṣa ,bo-mu-bu-vb-sk108,,,
Paṭhamaaniyata,bo-mu-bu-vb-an1,,,
Dutiyaaniyata,bo-mu-bu-vb-an2,,,
Methunadhamma,bo-mu-bu-pm-pj1,,,
Dinnādāna,bo-mu-bu-pm-pj2,,,
Manussaviggaha,bo-mu-bu-pm-pj3,,,
Uttarimanussadhamma,bo-mu-bu-pm-pj4,,,
Sukkavisaṭṭhi,bo-mu-bu-pm-ss1,,,
Kāyasaṁsagga,bo-mu-bu-pm-ss2,,,
Duṭṭhullavācā,bo-mu-bu-pm-ss3,,,
Attakāmpāricariya,bo-mu-bu-pm-ss4,,,
Sañcaritta,bo-mu-bu-pm-ss5,,,
Kuṭikāra,bo-mu-bu-pm-ss6,,,
Vihārakāra,bo-mu-bu-pm-ss7,,,
Duṭṭhadosa,bo-mu-bu-pm-ss8,,,
Aññabhāgiya,bo-mu-bu-pm-ss9,,,
Saṅghabheda,bo-mu-bu-pm-ss10,,,
Bhedānuvattaka,bo-mu-bu-pm-ss11,,,
Kuladūsaka,bo-mu-bu-pm-ss12,,,
Dubbaca,bo-mu-bu-pm-ss13,,,
Sammukhāvinaya,bo-mu-bu-pm-as1,,,
Sativinaya,bo-mu-bu-pm-as2,,,
Amūḷhavinaya,bo-mu-bu-pm-as3,,,
Yebhuyyasikā,bo-mu-bu-pm-as4,,,
Tassapāpiyasikā,bo-mu-bu-pm-as5,,,
Tiṇavatthāraka,bo-mu-bu-pm-as6,,,
